Selling Price,Transmission,Mileage,Fuel,Road Tax,Efficiency (mpg),Engine Size ,Age of Car
3295,Manual,53417,Petrol,30,57.7,1.2,6
8395,Manual,74576,Diesel,145,53.3,2,7
4995,Manual,51722,Petrol,30,54.3,1.2,7
7495,Manual,53785,Diesel,125,56.5,2,8
5495,Manual,81899,Petrol,160,42.8,1.6,7
2995,Manual,99000,Petrol,145,49.6,1.2,10
4500,Manual,40000,Petrol,30,57.7,1.2,7
4500,Manual,40000,Petrol,30,57.7,1.2,7
4800,Manual,40000,Petrol,30,57.7,1.2,7
3695,Manual,50000,Petrol,260,37.7,2,12
4995,Automatic,39000,Petrol,200,43.4,1.4,11
3395,Manual,134000,Diesel,235,44.8,1.8,13
16450,Automatic,5602,Petrol,145,48.7,1,2
9980,Manual,17562,Petrol,0,65.7,1,3
19945,Semi-Auto,27829,Diesel,145,52.3,2,3
17980,Manual,14426,Petrol,145,60.1,1,1
11980,Manual,30680,Diesel,0,74.3,1.5,3
14980,Manual,30968,Diesel,20,67.3,2,4
2395,Manual,64000,Diesel,30,64.2,1.4,15
3495,Manual,44000,Diesel,195,47.9,2,13
2195,Manual,89000,Diesel,120,58.9,1.6,14
10195,Manual,15000,Petrol,0,65.7,1,4
3395,Automatic,88000,Petrol,300,34.9,2,11
2895,Manual,90000,Petrol,200,40.9,1.6,12
14495,Manual,88000,Diesel,240,28.3,3.2,7
12500,Manual,30300,Diesel,30,64.2,1.5,4
7750,Manual,20130,Petrol,125,54.3,1.2,5
16980,Manual,2999,Petrol,145,56.5,1,1
15980,Manual,13999,Petrol,145,58.9,1,1
17980,Manual,5999,Petrol,145,49.6,1,1
23980,Manual,7999,Diesel,145,39.2,2,1
15480,Manual,15999,Diesel,145,80.7,1.5,1
8980,Manual,28036,Petrol,125,54.3,1.2,3
8980,Manual,27213,Petrol,0,65.7,1,3
9980,Manual,12700,Petrol,0,65.7,1,3
19980,Manual,10918,Petrol,145,41.5,2,3
11980,Manual,18419,Petrol,145,62.8,1,2
9980,Manual,32551,Diesel,0,74.3,1.5,4
15945,Manual,13903,Petrol,200,41.5,2,4
7980,Manual,54041,Petrol,125,52.3,1,5
23780,Manual,999,Petrol,145,49.6,1,0
18980,Automatic,15000,Petrol,240,38.2,1.5,3
14980,Manual,16000,Petrol,150,58.9,1,1
20980,Automatic,35000,Diesel,150,48.7,2,3
21980,Manual,12999,Diesel,145,47.9,2,1
10480,Manual,29500,Diesel,0,74.3,1.5,4
6480,Manual,55952,Petrol,20,58.9,1,7
9980,Manual,5965,Petrol,150,65.7,1,3
2895,Automatic,54000,Petrol,300,34.9,2,13
8999,Automatic,38120,Petrol,125,51.4,1,4
15000,Manual,49001,Diesel,125,56.5,2,4
13000,Automatic,35469,Petrol,260,36.7,1.6,6
5999,Manual,59526,Petrol,0,65.7,1,6
3999,Manual,48085,Petrol,30,57.7,1.2,5
9999,Manual,52359,Diesel,125,60.1,2,5
13000,Manual,15820,Petrol,145,60.1,1,1
8499,Manual,29691,Petrol,125,53.3,1,5
19500,Manual,5000,Petrol,145,40.3,1.5,1
8600,Manual,33000,Petrol,0,65.7,1,3
10000,Manual,30000,Diesel,0,74.3,1.5,3
8900,Manual,31000,Petrol,0,65.7,1,5
11900,Manual,8000,Petrol,145,65.7,1,2
10200,Manual,15900,Petrol,145,53.3,1,3
15900,Manual,13000,Diesel,145,80.7,1.5,1
13700,Manual,10800,Diesel,145,74.3,1.5,2
17900,Manual,27500,Diesel,160,48.7,2,4
6495,Manual,28000,Diesel,30,62.8,1.6,10
12495,Manual,4019,Petrol,160,44.1,1.6,3
5995,Manual,66138,Diesel,0,76.4,1.5,6
18750,Semi-Auto,2500,Diesel,145,37.2,2,1
19950,Automatic,1188,Petrol,145,31,1.5,2
22950,Manual,2000,Diesel,145,55.4,2,1
20950,Automatic,409,Diesel,145,44.1,1.5,0
11950,Manual,9000,Petrol,150,65.7,1,2
17950,Manual,1956,Diesel,145,61.4,1.5,1
19980,Manual,12720,Diesel,145,67.3,2,3
21980,Manual,6959,Diesel,145,46.3,2,2
7980,Manual,42572,Petrol,0,65.7,1,4
16980,Manual,4003,Petrol,145,60.1,1,1
21980,Manual,26483,Diesel,145,44.8,2,2
9980,Manual,40712,Petrol,30,55.4,1,4
15980,Manual,16773,Diesel,145,64.2,1.5,2
20980,Manual,6999,Petrol,145,49.6,1,1
8980,Manual,29674,Petrol,0,65.7,1,3
17000,Manual,1500,Petrol,145,60.1,1,1
9000,Manual,35201,Petrol,30,57.7,1,3
6000,Manual,39138,Petrol,30,54.3,1.2,6
18000,Manual,3581,Petrol,140,60.1,1,2
10500,Manual,34800,Petrol,145,60.1,1,3
5000,Manual,22888,Petrol,30,57.7,1.2,6
10000,Manual,38500,Petrol,0,65.7,1,3
9250,Manual,14100,Petrol,125,53.3,1,4
7500,Manual,40150,Petrol,145,57.7,1.2,3
9298,Manual,18489,Petrol,20,60.1,1,5
9989,Manual,13998,Petrol,0,65.7,1,3
6579,Manual,20851,Petrol,0,65.7,1,7
6998,Manual,52431,Petrol,0,65.7,1,7
12995,Manual,26145,Petrol,145,62.8,1,2
8800,Manual,22950,Petrol,145,47.9,1.6,6
8400,Manual,42706,Petrol,20,60.1,1,5
7891,Manual,11000,Petrol,160,42.8,1.2,8
12290,Manual,63815,Diesel,145,54.3,2,4
9500,Manual,40096,Diesel,0,74.3,1.5,3
7990,Automatic,19227,Petrol,160,44.1,1.6,6
9400,Manual,37300,Petrol,20,60.1,1,4
9500,Automatic,13900,Diesel,20,64.2,1.5,4
11500,Automatic,11016,Petrol,160,44.8,1.5,3
10700,Manual,23700,Petrol,145,52.3,1,3
11900,Manual,12600,Diesel,150,88.3,1.5,2
9700,Manual,8500,Petrol,145,65.7,1,3
23000,Automatic,8000,Diesel,145,38.7,2,1
10980,Manual,27125,Petrol,30,57.7,1,4
12480,Automatic,39326,Diesel,145,52.3,2,5
9480,Manual,37177,Diesel,0,78.5,1.5,5
10000,Manual,24500,Petrol,150,53.3,1,3
9600,Manual,39400,Petrol,145,52.3,1,3
10200,Manual,9900,Petrol,145,65.7,1,3
10700,Manual,30600,Petrol,20,60.1,1,4
8000,Manual,32200,Petrol,0,65.7,1,4
8800,Manual,35000,Petrol,0,65.7,1,4
17400,Manual,19000,Petrol,145,41.5,2,2
11800,Manual,40000,Petrol,145,48.7,1.5,3
15000,Manual,34248,Diesel,145,54.3,2,4
17200,Manual,2000,Petrol,145,57.7,1,0
9490,Manual,41954,Diesel,145,64.2,1.5,3
10490,Manual,8971,Petrol,145,43.5,1.2,2
7490,Manual,49121,Petrol,0,65.7,1,5
16495,Manual,7745,Petrol,150,60.1,1,1
10490,Manual,51356,Diesel,145,53.3,2,6
11490,Manual,33812,Petrol,125,51.4,1.5,4
4990,Manual,52576,Petrol,30,57.7,1.2,4
13990,Manual,11151,Petrol,145,55.4,1,2
18990,Manual,12131,Diesel,145,67.3,2,2
11990,Manual,29551,Diesel,125,60.1,2,5
9790,Manual,35047,Diesel,0,78.5,1.5,4
9990,Manual,14398,Petrol,125,53.3,1,4
8790,Manual,25665,Petrol,0,65.7,1,5
7490,Manual,42204,Petrol,0,65.7,1,5
11290,Manual,29787,Diesel,0,74.3,1.5,3
8491,Manual,7410,Petrol,0,65.7,1,5
9345,Manual,31468,Petrol,125,53.3,1,3
12170,Manual,27646,Diesel,30,64.2,1.5,3
12597,Manual,30574,Diesel,145,54.3,2,3
10991,Manual,25152,Diesel,0,74.3,1.5,4
7256,Manual,50666,Petrol,125,53.3,1,6
7830,Manual,37109,Petrol,0,65.7,1,5
18795,Automatic,12564,Petrol,145,31,1.5,1
32995,Automatic,11,Others,135,201.8,2.5,0
13689,Semi-Auto,31255,Diesel,125,58.9,2,5
16383,Manual,14639,Petrol,150,34.4,1.5,1
8849,Manual,19799,Petrol,150,44.8,1.5,3
10234,Manual,34486,Petrol,150,65.7,1,2
9544,Manual,31611,Petrol,150,65.7,1,2
17817,Manual,13987,Petrol,150,39.2,1.5,1
6634,Manual,45859,Petrol,0,65.7,1,5
18093,Manual,13012,Petrol,150,39.2,1.5,1
8429,Manual,29854,Petrol,150,64.2,1.1,2
9461,Manual,26016,Petrol,150,64.2,1.1,2
9490,Automatic,56384,Petrol,555,27.4,2.5,8
17990,Automatic,7295,Petrol,145,48.7,1,1
9595,Manual,19368,Petrol,145,65.7,1,3
18990,Manual,28043,Diesel,160,48.7,2,4
9990,Manual,18054,Petrol,145,47.1,1.4,3
20990,Manual,5812,Diesel,145,54.3,1.5,1
14990,Manual,40900,Petrol,200,41.5,2,4
11990,Manual,16073,Petrol,145,65.7,1,2
9490,Manual,30200,Petrol,0,65.7,1,3
7495,Manual,28100,Petrol,30,56.5,1,6
22995,Automatic,5286,Diesel,145,38.7,2,1
9495,Manual,18000,Petrol,125,54.3,1.2,3
10495,Manual,24500,Petrol,150,53.3,1,3
12490,Manual,13131,Petrol,145,62.8,1,2
18495,Manual,6500,Diesel,150,80.7,1.5,1
11968,Manual,20288,Petrol,145,65.7,1,2
19315,Manual,16410,Petrol,145,41.5,2,2
7429,Manual,19816,Petrol,125,54.3,1.2,3
9193,Manual,23881,Petrol,0,65.7,1,3
21997,Manual,19,Petrol,145,35.3,1.5,1
7851,Manual,24437,Petrol,125,54.3,1.2,4
6289,Manual,40480,Petrol,30,54.3,1.2,6
12096,Manual,16420,Petrol,145,60.1,1,1
10261,Manual,21687,Diesel,0,74.3,1.5,5
12276,Manual,34730,Diesel,125,60.1,2,4
19419,Automatic,20028,Diesel,160,48.7,2,4
8856,Manual,4475,Petrol,145,64.2,1.1,1
10998,Manual,55611,Diesel,145,68.9,2,3
9758,Manual,27614,Petrol,145,65.7,1,2
15393,Automatic,10969,Petrol,235,38.2,2,4
14171,Manual,20760,Diesel,145,54.3,2,5
10995,Manual,10198,Petrol,150,65.7,1,2
10995,Automatic,26000,Diesel,20,64.2,1.5,4
14995,Manual,24000,Diesel,125,60.1,2,4
12595,Manual,26000,Diesel,30,64.2,1.5,3
11295,Manual,43500,Diesel,150,74.3,1.5,3
9695,Manual,23000,Petrol,150,65.7,1,3
10995,Manual,21960,Petrol,150,53.3,1,3
15295,Manual,23000,Diesel,150,54.3,2,3
11795,Manual,24000,Diesel,20,68.9,1.5,3
9995,Manual,37500,Petrol,0,65.7,1,3
18990,Manual,14155,Petrol,145,41.5,2,2
10490,Manual,10974,Petrol,20,61.4,1,5
10297,Manual,33003,Petrol,150,65.7,1,2
9000,Manual,42876,Petrol,145,65.7,1,3
10750,Manual,14100,Petrol,145,60.1,1,3
8490,Manual,30345,Diesel,20,67.3,1.6,5
5495,Manual,55085,Petrol,30,54.3,1.2,5
5245,Manual,54000,Diesel,0,76.4,1.5,7
5400,Manual,56675,Petrol,125,54.3,1.2,4
7295,Manual,58291,Diesel,20,67.3,1.6,5
5048,Manual,60100,Petrol,20,58.9,1,8
8999,Manual,27000,Petrol,20,62.8,1,4
15295,Manual,42934,Diesel,125,60.1,2,4
12995,Manual,13601,Diesel,145,68.9,1.5,2
13995,Manual,8299,Petrol,145,58.9,1,1
11995,Manual,13672,Petrol,145,65.7,1,2
18995,Manual,14554,Diesel,145,67.3,2,3
10995,Manual,6890,Petrol,145,65.7,1,2
15995,Manual,8333,Petrol,145,58.9,1,1
20995,Automatic,13260,Diesel,160,48.7,2,3
10495,Manual,39998,Petrol,0,65.7,1,3
9495,Manual,41126,Petrol,200,42.8,1.6,7
21995,Manual,7777,Diesel,145,37.7,2,1
15995,Manual,1667,Petrol,145,58.9,1,1
12495,Manual,30130,Petrol,145,50.4,1.5,3
11495,Manual,9284,Petrol,150,55.4,1.1,1
7995,Manual,7710,Petrol,150,57.7,1.2,3
16995,Manual,7060,Diesel,145,64.2,1.5,2
5499,Manual,35088,Petrol,145,48.7,1.4,9
6999,Manual,25000,Petrol,0,65.7,1,5
6199,Manual,36000,Petrol,20,58.9,1,7
9999,Manual,18000,Diesel,0,74.3,1.5,4
9999,Manual,16000,Petrol,20,60.1,1,4
5999,Manual,44988,Petrol,30,56.5,1,8
5699,Manual,25000,Petrol,30,54.3,1.2,6
7699,Manual,39000,Diesel,30,61.4,1.5,5
6999,Semi-Auto,31000,Petrol,145,47.9,1.6,7
2499,Manual,85000,Petrol,200,42.2,1.6,11
9491,Manual,20802,Petrol,160,44.1,1.6,3
17990,Manual,11658,Petrol,145,35.3,1.5,1
8980,Manual,11620,Petrol,145,64.2,1.1,2
15940,Manual,29984,Diesel,145,67.3,2,3
26290,Automatic,7,Others,135,47.1,2,0
9690,Manual,29182,Diesel,145,64.2,1.5,3
24990,Automatic,18000,Petrol,325,28.8,2.3,4
9990,Manual,14776,Petrol,20,61.4,1,4
11800,Manual,16334,Petrol,145,60.1,1,1
11290,Manual,36088,Petrol,160,45.6,1.5,4
8990,Manual,15999,Diesel,0,74.4,1.5,3
4975,Automatic,76000,Petrol,160,44.8,1.6,7
10911,Automatic,40000,Diesel,300,39.8,2.2,6
1954,Manual,85000,Petrol,30,55.4,1.2,11
2876,Manual,73000,Petrol,145,48.7,1.4,10
4963,Manual,45000,Diesel,20,68.9,1.4,8
7651,Automatic,63000,Diesel,200,47.1,2,7
9690,Manual,25555,Diesel,20,68.9,1.5,4
14999,Manual,24000,Diesel,145,54.3,1.5,3
6450,Manual,50475,Diesel,20,67.3,1.6,7
3995,Automatic,66164,Petrol,205,42.2,1.6,9
8995,Manual,29338,Petrol,125,53.3,1,3
10000,Manual,25891,Petrol,150,47.9,1.6,6
7499,Manual,16000,Petrol,145,57.7,1.2,3
3699,Manual,54000,Petrol,150,49.6,1.2,11
14500,Manual,34393,Diesel,150,64.2,1.5,2
9750,Manual,21500,Petrol,150,53.3,1,3
5888,Manual,45091,Petrol,30,55.4,1,6
10730,Manual,6427,Petrol,150,55.4,1.1,1
8000,Manual,20730,Petrol,30,56.5,1,6
17580,Manual,16081,Petrol,145,35.3,1.5,1
18490,Manual,11,Diesel,145,46.3,1.5,1
10400,Manual,33163,Petrol,30,54.3,1,3
18200,Manual,12111,Petrol,145,35.3,1.5,1
8790,Manual,19047,Petrol,0,65.7,1,3
16790,Manual,8950,Petrol,145,40.3,1.5,1
7500,Manual,34067,Petrol,125,53.3,1,6
8980,Manual,13395,Petrol,145,55.4,1,3
17780,Manual,10944,Diesel,145,62.8,1.5,1
5490,Manual,17733,Petrol,150,47.9,1.6,10
9990,Manual,42500,Diesel,150,74.3,1.5,3
7390,Manual,28500,Petrol,150,54.3,1.3,3
18990,Manual,8389,Petrol,150,35.3,0,1
9690,Manual,36338,Petrol,145,65.7,1,2
11290,Manual,37820,Diesel,145,74.3,1.5,3
8790,Manual,60112,Petrol,145,47.9,1.6,4
7397,Manual,11125,Petrol,145,57.7,1.2,2
9977,Manual,53000,Diesel,200,47.9,2,6
4977,Manual,71000,Petrol,200,42.8,1.6,10
6977,Manual,68000,Diesel,20,67.3,1.6,5
8977,Manual,21000,Petrol,125,54.3,1.2,3
5995,Manual,64000,Petrol,30,54.3,1.2,6
8977,Manual,69000,Diesel,0,74.3,1.5,4
5995,Manual,78000,Petrol,125,54.3,1.2,5
9477,Manual,65000,Diesel,0,78.5,1.5,4
9977,Manual,58000,Diesel,20,68.9,1.5,3
6499,Automatic,52000,Diesel,155,50.4,2,6
10690,Manual,37351,Diesel,0,74.3,1.5,3
8990,Manual,12884,Petrol,125,54.3,1.2,4
13490,Manual,28808,Diesel,145,60.1,2,3
15997,Manual,15164,Petrol,200,41.5,2,3
9590,Manual,11539,Petrol,145,60.1,1,2
10490,Automatic,15000,Petrol,150,44.1,1.6,3
7990,Manual,42000,Diesel,0,74.3,1.5,5
10690,Automatic,8000,Petrol,125,51.4,1,4
7652,Manual,32328,Petrol,125,53.3,1,5
5995,Manual,59000,Petrol,145,47.9,1.6,8
15500,Manual,18400,Diesel,150,54.3,2,3
7000,Manual,48962,Petrol,0,65.7,1,7
13000,Automatic,22375,Diesel,150,58.9,2,3
10000,Manual,28251,Petrol,0,65.7,1,4
7700,Manual,34530,Petrol,0,65.7,1,5
9700,Manual,42741,Diesel,0,74.3,1.5,5
8700,Manual,6878,Petrol,145,57.7,1.2,2
8400,Manual,15637,Petrol,145,54.3,1.2,3
6800,Manual,42817,Diesel,20,67.3,1.6,7
13000,Manual,18332,Petrol,150,57.7,1,2
9245,Manual,78800,Diesel,200,47.9,2,6
12895,Manual,13000,Petrol,150,60.1,1,3
3995,Manual,29000,Diesel,0,76.3,1.6,11
10995,Automatic,14127,Petrol,125,51.4,1,4
10695,Manual,2374,Petrol,30,55.4,1,3
17995,Manual,7000,Petrol,145,39.2,1.5,1
9695,Manual,10218,Diesel,30,64.2,1.5,4
7495,Manual,19657,Petrol,125,54.3,1.2,4
15775,Semi-Auto,35939,Diesel,145,52.3,2,3
13675,Manual,39136,Diesel,145,54.3,2,5
15475,Manual,34787,Diesel,125,56.5,2,4
16600,Manual,145,Petrol,145,40.4,1.5,1
8700,Manual,29215,Petrol,145,64.2,1.1,2
11500,Manual,37446,Diesel,0,74.3,1.5,4
7700,Manual,30538,Petrol,160,42.8,1.6,6
14000,Manual,37484,Diesel,125,60.1,2,5
18800,Automatic,17476,Diesel,150,64.2,2,1
18200,Manual,7877,Diesel,145,38.2,2,1
17700,Manual,5519,Diesel,145,45.6,1.5,1
12775,Manual,25913,Diesel,30,64.2,1.5,3
9175,Automatic,17180,Petrol,160,44.8,1.6,5
6995,Manual,32887,Petrol,150,47.9,1.6,6
17995,Semi-Auto,23836,Diesel,145,52.3,2,2
10000,Manual,22515,Petrol,150,65.7,1,3
12300,Manual,7887,Petrol,150,65.7,1,2
7800,Manual,28065,Petrol,0,65.7,1,5
8600,Manual,9770,Petrol,145,57.7,1.2,3
9300,Manual,22198,Diesel,30,61.4,1.6,5
11000,Manual,15055,Petrol,145,65.7,1,2
9400,Manual,9288,Petrol,125,54.3,1.2,3
21600,Manual,9609,Diesel,145,55.4,2,2
12000,Manual,16509,Petrol,30,54.3,1,3
8300,Manual,30552,Petrol,125,54.3,1.2,4
12000,Manual,31727,Diesel,0,74.3,1.5,3
7300,Manual,34972,Petrol,0,65.7,1,5
8300,Manual,18542,Petrol,125,54.3,1.2,3
9500,Manual,40094,Petrol,20,62.8,1,4
12000,Manual,14063,Petrol,145,60.1,1,1
12600,Manual,13767,Petrol,145,60.1,1,1
10800,Manual,28602,Diesel,20,68.9,1.5,3
12000,Manual,31249,Diesel,0,74.3,1.5,3
8500,Manual,46342,Diesel,0,74.3,1.5,5
10500,Manual,23439,Petrol,145,65.7,1,2
9500,Manual,28521,Petrol,145,64.2,1.1,2
10000,Automatic,23121,Diesel,20,64.2,1.5,4
5000,Manual,41830,Petrol,30,57.7,1.2,5
19800,Manual,8638,Diesel,145,36.7,2,1
15000,Manual,28304,Diesel,150,62.8,2,3
10700,Manual,31386,Petrol,150,60.1,1,3
7700,Manual,45604,Petrol,0,65.7,1,5
10000,Automatic,25426,Petrol,150,57.7,1,3
10000,Manual,39813,Petrol,125,52.3,1,3
10495,Manual,13000,Petrol,20,61.4,1,3
9795,Manual,18000,Petrol,125,52.3,1,3
12395,Manual,19000,Petrol,165,45.6,1.5,3
10000,Manual,15217,Petrol,0,65.7,1,3
15000,Manual,16299,Petrol,145,54.3,1,2
10500,Manual,52571,Diesel,20,70.6,2,5
9000,Manual,11696,Diesel,30,61.4,1.5,5
8800,Manual,38392,Petrol,0,65.7,1,4
13500,Manual,12890,Petrol,125,51.4,1.5,3
13700,Manual,12411,Petrol,145,55.4,1,1
9700,Manual,23129,Petrol,145,64.2,1.1,2
17600,Manual,7602,Diesel,145,64.2,1.5,2
18700,Manual,3255,Petrol,145,39.2,1.5,2
16500,Manual,27429,Diesel,145,60.1,2,3
10000,Manual,10832,Petrol,0,65.7,1,3
9100,Manual,20540,Petrol,0,65.7,1,4
8100,Manual,19493,Petrol,125,54.3,1.2,3
9000,Manual,33206,Petrol,0,65.7,1,4
9000,Manual,20682,Petrol,145,64.2,1.1,3
10100,Manual,12477,Petrol,0,65.7,1,4
15500,Automatic,18339,Petrol,235,38.2,1.5,4
10300,Manual,25997,Petrol,0,65.7,1,4
8300,Manual,23060,Petrol,0,65.7,1,3
13300,Manual,19941,Petrol,145,65.7,1,2
10300,Manual,23076,Petrol,20,62.8,1,3
15700,Manual,34247,Diesel,125,56.5,2,4
6800,Manual,30039,Petrol,30,54.3,1.2,6
9100,Manual,17598,Petrol,125,54.3,1.2,4
9900,Manual,25028,Petrol,20,62.8,1,4
8900,Manual,17342,Petrol,125,54.3,1.2,3
7200,Manual,39345,Petrol,125,54.3,1.2,4
18600,Manual,6741,Diesel,145,47.9,2,1
4750,Manual,91000,Diesel,20,68.9,1.6,10
8500,Manual,40000,Diesel,20,67.3,1.6,5
4750,Manual,40000,Petrol,30,57.7,1.2,7
6250,Manual,111000,Diesel,0,74.3,1.5,5
9400,Manual,43000,Diesel,0,74.3,1.5,4
11800,Manual,47000,Diesel,0,78.5,1.5,3
11900,Manual,45000,Diesel,125,60.1,2,4
19750,Semi-Auto,28000,Diesel,160,51.4,2,3
6500,Manual,68000,Diesel,0,74.4,1.5,5
7990,Manual,26000,Petrol,0,65.7,1,5
8500,Manual,60000,Diesel,150,85.6,1.5,2
9990,Manual,24000,Petrol,145,65.7,1,3
9990,Automatic,27000,Petrol,0,57.7,1,4
11990,Manual,25000,Diesel,145,74.3,1.5,3
4800,Manual,47000,Petrol,125,50.4,1.2,9
6850,Manual,44000,Petrol,30,54.3,1.2,7
6500,Manual,34619,Petrol,30,54.3,1.2,7
17999,Manual,2576,Petrol,145,34.4,1.5,1
10250,Automatic,39000,Petrol,0,57.7,1,3
8999,Automatic,11000,Petrol,145,47.9,1.6,7
15500,Manual,40000,Diesel,125,56.5,2,4
16500,Manual,47000,Diesel,200,44.8,2,3
4990,Manual,6000,Petrol,30,55.4,1.2,11
7550,Manual,46000,Diesel,0,78.5,1.5,4
10990,Manual,31000,Petrol,145,47.9,1.6,4
7650,Manual,44000,Diesel,0,78.5,1.5,3
6950,Manual,84000,Diesel,205,47.1,2,9
10400,Manual,20000,Petrol,20,62.8,1,4
11490,Manual,26000,Diesel,145,64.2,1.5,3
24990,Manual,18000,Petrol,145,36.7,2.3,3
9490,Manual,52000,Diesel,30,64.2,2,5
8990,Manual,50000,Diesel,125,60.1,2,5
15990,Automatic,30000,Diesel,125,56.5,2,4
15500,Manual,24000,Diesel,145,64.2,1.5,2
5900,Manual,66000,Diesel,0,85.6,1.6,7
9500,Manual,78000,Diesel,0,78.5,1.5,4
11990,Manual,45000,Petrol,200,41.5,2,4
7990,Manual,57000,Diesel,0,74.3,1.5,4
6990,Manual,28000,Diesel,0,88.3,1.5,5
10990,Manual,22000,Petrol,145,60.1,1,3
10490,Automatic,54000,Diesel,125,58.9,2,5
10990,Manual,41000,Diesel,145,64.2,1.5,3
7490,Manual,69000,Petrol,145,47.9,1.6,5
6490,Manual,90000,Diesel,0,74.3,1.5,4
5990,Manual,40000,Petrol,125,54.3,1.2,4
6990,Manual,50000,Petrol,0,65.7,1,4
8490,Manual,35000,Diesel,0,74.3,1.5,4
7990,Manual,52000,Diesel,0,74.3,1.5,4
8990,Manual,40000,Petrol,145,60.1,1,3
12490,Manual,37000,Diesel,145,54.3,2,4
5990,Manual,58000,Diesel,20,67.3,1.6,6
12490,Manual,32000,Petrol,160,45.6,1.5,4
6490,Manual,62000,Diesel,0,74.3,1.5,5
6990,Manual,45000,Petrol,20,61.4,1,4
7990,Manual,28000,Diesel,0,74.3,1.5,4
11500,Manual,24000,Diesel,0,78.5,1.5,4
9500,Manual,46000,Diesel,0,74.3,1.5,4
10490,Manual,15000,Petrol,145,62.8,1,2
8490,Manual,62000,Diesel,20,67.3,2,5
7990,Manual,80000,Diesel,20,68.9,2,5
8990,Manual,76000,Petrol,235,39.2,2,6
7990,Manual,37000,Petrol,145,47.9,1.6,6
5990,Manual,91000,Petrol,145,47.9,1.6,7
8990,Manual,64000,Diesel,30,64.2,2,4
9490,Manual,47000,Diesel,200,47.1,2.2,6
7990,Manual,32000,Diesel,0,74.3,1.5,4
7490,Manual,54000,Petrol,325,30.4,2.5,10
11490,Manual,39000,Petrol,160,45.6,1.5,4
9990,Manual,49000,Diesel,30,64.2,1.5,3
8490,Manual,25000,Petrol,20,62.8,1,4
4490,Manual,51000,Petrol,30,54.3,1.2,6
10990,Manual,23000,Petrol,145,47.9,1.6,3
5490,Manual,34000,Petrol,125,54.3,1.2,5
8990,Manual,40000,Diesel,125,53.3,2,6
8990,Manual,57000,Diesel,125,60.1,2,5
9490,Manual,67000,Petrol,235,39.2,2,7
12400,Manual,24429,Petrol,145,47.9,1.6,3
13500,Manual,33841,Diesel,30,64.2,2,3
9600,Manual,24257,Petrol,0,65.7,1,4
9300,Automatic,27593,Petrol,0,57.7,1,4
10800,Manual,33264,Petrol,145,65.7,1,2
17800,Automatic,20170,Petrol,145,44.8,1.5,2
9500,Manual,49250,Petrol,0,65.7,1,4
15500,Manual,28344,Diesel,20,67.3,0,4
11500,Manual,25787,Petrol,145,47.9,1.6,3
9000,Manual,26460,Petrol,0,65.7,1,6
7990,Automatic,91000,Diesel,200,45.6,2,7
5490,Manual,65000,Diesel,0,78.5,1.5,4
6990,Manual,48000,Diesel,0,74.3,1.5,5
10490,Manual,34000,Diesel,20,70.6,2,3
11900,Automatic,15074,Petrol,145,48.7,1,2
7300,Manual,48881,Diesel,20,67.3,1.6,7
14300,Manual,1625,Petrol,145,58.9,1,1
10990,Automatic,43000,Diesel,125,58.9,2,4
7990,Manual,67000,Diesel,0,78.5,1.5,5
12990,Manual,11000,Diesel,145,58.9,1.5,2
6990,Manual,66000,Petrol,145,47.9,1.6,6
5990,Manual,30000,Petrol,125,54.3,1.2,4
6490,Manual,69000,Diesel,0,74.3,1.5,5
12490,Automatic,29000,Diesel,145,52.3,2,5
9490,Manual,26000,Petrol,145,47.9,1.6,4
14300,Manual,40457,Diesel,20,67.3,0,5
12300,Manual,16327,Petrol,145,60.1,1,1
18800,Manual,8579,Petrol,145,39.2,1.5,1
6000,Manual,62403,Petrol,30,54.3,1.2,6
17700,Manual,4899,Diesel,145,45.6,1.5,1
10700,Manual,16373,Petrol,145,65.7,1,2
17000,Manual,31357,Petrol,200,41.5,2,3
4990,Manual,32000,Petrol,125,54.3,1.2,5
9490,Manual,18000,Petrol,145,47.9,1.6,5
6990,Manual,32000,Petrol,0,65.7,1,4
7990,Automatic,35000,Petrol,0,57.7,1,4
6490,Manual,44000,Petrol,0,65.7,1,4
10490,Manual,50000,Diesel,20,67.3,2,5
6490,Manual,27000,Petrol,125,54.3,1.2,4
10490,Manual,29000,Diesel,145,74.3,1.5,3
9490,Manual,38000,Diesel,30,64.2,2,5
6990,Manual,56000,Diesel,0,74.3,1.5,4
5990,Manual,73000,Diesel,145,78.5,1.5,3
10490,Manual,69000,Diesel,30,64.2,2,4
7490,Manual,58000,Diesel,0,74.3,1.5,4
6490,Manual,69000,Diesel,0,74.3,1.5,5
10990,Manual,47000,Petrol,200,41.5,2,5
7990,Manual,19000,Petrol,0,65.7,1,3
3334,Manual,31935,Petrol,30,57.7,1.2,6
14399,Automatic,28391,Diesel,145,45.6,2,2
14399,Automatic,26793,Diesel,145,45.6,2,2
8795,Manual,48258,Petrol,145,47.9,1.6,7
7747,Manual,29982,Petrol,160,44.8,1.5,6
9657,Automatic,9281,Petrol,160,44.8,1.6,5
10199,Manual,26297,Diesel,30,64.2,1.5,4
11999,Manual,28731,Diesel,125,60.1,2,4
15499,Manual,45018,Diesel,125,56.5,2,4
8490,Manual,17000,Petrol,145,65.7,1,2
15490,Manual,23000,Diesel,145,67.3,2,3
12227,Manual,51904,Diesel,30,64.2,1.5,3
