Selling Price,Mileage,Fuel,Seller,Transmission,Owner Type,Number of Seats,Age of Car,Efficiency,Engine Capacity
800000,80000,Diesel,Individual,Manual,First Owner,7,7,12.99,2494
250000,50000,Diesel,Individual,Manual,First Owner,5,7,21.02,1248
930000,47552,Diesel,Individual,Manual,Used,5,4,19.67,1582
720000,40000,Diesel,Individual,Manual,Used,5,4,24.3,1248
225000,15000,Petrol,Individual,Manual,First Owner,5,9,15.6,1196
950000,20000,Diesel,Individual,Manual,First Owner,5,1,23.0,1498
530000,52000,Petrol,Individual,Manual,First Owner,5,2,17.19,1197
470000,70000,Petrol,Individual,Manual,First Owner,5,4,18.6,1197
650000,110000,Diesel,Individual,Manual,First Owner,9,3,15.96,2523
540000,77500,Diesel,Individual,Manual,Used,7,6,14.0,2179
459999,100000,Diesel,Individual,Manual,Used,5,5,25.2,1248
325000,14700,Petrol,Individual,Manual,First Owner,5,1,25.17,799
240000,40000,Petrol,Individual,Manual,First Owner,5,4,16.8,796
400000,32000,Petrol,Individual,Manual,Used,6,3,18.15,1198
70000,70000,Petrol,Individual,Manual,Used,5,16,19.7,796
250000,80000,Petrol,Individual,Manual,First Owner,5,11,17.5,1298
910000,80000,Diesel,Individual,Manual,Used,8,6,12.99,2494
720000,25000,Diesel,Individual,Manual,First Owner,5,2,28.4,1248
590000,50000,Diesel,Individual,Manual,First Owner,5,5,26.59,1248
434000,120000,Diesel,Individual,Manual,First Owner,10,5,13.58,2499
145000,170000,Diesel,Individual,Manual,First Owner,7,14,13.6,2523
445000,19700,Petrol,Individual,Manual,First Owner,5,2,18.15,1198
191000,70000,LPG/CNG,Individual,Manual,First Owner,5,9,13.45,1086
372000,50000,Diesel,Individual,Manual,Used,5,2,25.83,1498
65000,90000,Petrol,Individual,Manual,Used,5,15,18.9,998
150000,60000,Petrol,Individual,Manual,Used,5,13,19.33,1248
300000,140000,Diesel,Individual,Manual,First Owner,5,5,20.0,1399
125000,120000,Diesel,Individual,Manual,Used,8,17,12.7,2609
520000,40000,Petrol,Individual,Manual,First Owner,5,3,20.3,1199
190000,70000,Petrol,Individual,Manual,Used,5,6,22.74,796
310000,7000,Petrol,Individual,Manual,First Owner,5,2,22.5,999
750000,90000,Diesel,Individual,Manual,First Owner,8,8,12.8,2494
750000,110000,Diesel,Individual,Automatic,First Owner,7,4,18.49,1493
350000,15000,Petrol,Individual,Manual,First Owner,5,1,23.95,998
360000,5000,Petrol,Individual,Manual,First Owner,5,0,22.05,796
285000,5000,Petrol,Individual,Manual,First Owner,5,3,25.17,799
160000,70000,Petrol,Individual,Manual,Used,5,7,22.74,796
229999,60000,Petrol,Individual,Manual,Used,7,5,19.44,1198
85000,120000,Petrol,Individual,Manual,Used,5,13,19.7,796
300000,7000,Petrol,Individual,Manual,First Owner,5,2,22.5,999
675000,120000,Diesel,Individual,Manual,First Owner,7,6,12.05,2179
700000,145241,Diesel,Individual,Manual,First Owner,7,6,12.05,2179
400000,110000,Diesel,Individual,Manual,First Owner,8,12,12.7,2609
254999,30000,Petrol,Individual,Manual,Used,5,4,25.17,799
1050000,80000,Diesel,Individual,Manual,Used,7,5,15.4,2179
390000,100000,Diesel,Individual,Manual,First Owner,5,7,23.4,1248
450000,80000,Diesel,Individual,Manual,First Owner,5,5,23.59,1364
1630000,40000,Diesel,Individual,Automatic,Used,7,4,11.36,2755
725000,50000,Diesel,Individual,Manual,First Owner,5,3,24.3,1248
466000,95500,Diesel,Individual,Manual,Used,7,7,14.0,2179
370000,40000,Petrol,Individual,Manual,Used,5,3,18.16,1196
150000,70000,Petrol,Individual,Manual,Used,5,13,18.2,1061
483000,15000,Petrol,Individual,Manual,First Owner,5,3,23.1,998
470000,10000,Petrol,Individual,Manual,First Owner,5,4,18.9,1197
950000,25000,Diesel,Individual,Manual,First Owner,5,2,24.3,1248
450000,50000,Petrol,Individual,Manual,Used,5,7,17.01,1591
345000,70000,Petrol,Individual,Manual,First Owner,5,9,17.6,1496
300000,60000,Petrol,Individual,Manual,First Owner,5,11,19.0,998
160000,74800,Petrol,Individual,Manual,Used,5,13,18.2,998
120000,80000,Petrol,Individual,Manual,Used,4,16,16.1,796
500000,40000,Petrol,Individual,Manual,First Owner,5,0,17.57,1193
1350000,40000,Diesel,Individual,Manual,First Owner,7,2,16.0,2179
455000,50000,Diesel,Individual,Manual,First Owner,5,3,24.0,1186
165000,45000,Petrol,Individual,Manual,Used,5,7,21.1,814
470000,23700,Petrol,Individual,Manual,First Owner,5,4,20.4,1197
470000,23700,Petrol,Individual,Manual,First Owner,5,4,20.4,1197
1520000,10000,Petrol,Individual,Manual,First Owner,5,1,16.0,1368
229999,53473,Petrol,Individual,Manual,First Owner,5,6,23.95,998
250000,100000,Diesel,Individual,Manual,Used,9,9,15.96,2523
1350000,25000,Diesel,Individual,Manual,First Owner,7,4,16.0,2179
220000,80000,Petrol,Individual,Manual,First Owner,5,7,17.92,1086
360000,120000,Diesel,Individual,Manual,First Owner,5,5,24.4,1120
350000,40000,Petrol,Individual,Manual,First Owner,5,2,23.95,998
500000,70000,Diesel,Individual,Manual,First Owner,5,8,22.32,1582
145000,90000,Diesel,Individual,Manual,Used,5,7,25.44,936
300000,51000,Petrol,Individual,Manual,First Owner,5,6,18.2,1199
180000,87000,Diesel,Individual,Manual,First Owner,5,10,19.33,1248
180000,87000,Petrol,Individual,Manual,Used,5,11,13.2,1495
200000,120000,Diesel,Individual,Manual,Used,5,14,19.33,1248
530000,40000,Diesel,Individual,Manual,First Owner,5,7,23.4,1248
620000,90000,Diesel,Individual,Manual,Used,5,6,19.01,1461
360000,110000,Petrol,Individual,Manual,Used,5,5,16.78,1496
245000,86000,Petrol,Individual,Manual,Used,5,10,17.92,1086
370000,120000,Diesel,Individual,Manual,First Owner,5,11,25.200000000000014,1248
130000,80000,Petrol,Individual,Manual,Used,5,17,14.2,1597
70000,65000,Petrol,Individual,Manual,Used,5,21,15.9,1298
70000,70000,Petrol,Individual,Manual,Used,5,21,15.9,1298
650000,140000,Diesel,Individual,Manual,Used,5,6,25.01,1498
610000,18000,Petrol,Individual,Manual,First Owner,5,1,21.21,1197
300000,24000,Petrol,Individual,Manual,First Owner,5,5,23.95,998
425000,60000,Diesel,Individual,Manual,First Owner,5,6,24.0,1120
450000,150000,Diesel,Individual,Manual,Used,5,8,22.32,1582
450000,108000,Diesel,Individual,Manual,First Owner,5,9,22.32,1582
340000,60000,Petrol,Individual,Automatic,Used,5,9,16.95,1197
650000,90000,Diesel,Individual,Manual,First Owner,7,7,20.77,1248
160000,70000,Diesel,Individual,Manual,First Owner,5,11,19.09,1396
250000,120000,Diesel,Individual,Manual,First Owner,5,6,19.1,1405
225000,100000,Diesel,Individual,Manual,Used,5,8,25.44,936
55000,75958,Diesel,Individual,Manual,Used,5,13,17.88,1396
42000,70000,Petrol,Individual,Manual,Used,4,24,16.1,796
250000,100000,Diesel,Individual,Manual,Used,5,8,19.33,1248
282000,128000,Diesel,Individual,Manual,Used,7,14,12.6,1991
80000,110000,Diesel,Individual,Manual,Used,5,13,16.8,1405
500000,40000,Petrol,Individual,Manual,First Owner,5,4,20.85,1197
500000,70000,Diesel,Individual,Manual,First Owner,5,4,25.83,1498
400000,60000,Diesel,Individual,Manual,First Owner,5,9,22.9,1248
550000,90000,Diesel,Individual,Manual,First Owner,7,7,15.96,2523
200000,70000,Diesel,Individual,Manual,Used,7,13,13.93,2179
280000,65000,Petrol,Individual,Manual,First Owner,5,8,20.36,1197
580000,88000,Diesel,Individual,Manual,First Owner,5,6,23.4,1248
100000,80000,Diesel,Individual,Manual,Used,5,11,18.8,1248
550000,60000,Diesel,Individual,Manual,First Owner,8,6,14.0,2523
700000,38000,Diesel,Individual,Manual,First Owner,7,3,18.49,1493
150000,80000,Petrol,Individual,Manual,Used,5,10,15.0,1368
190000,60000,Petrol,Individual,Manual,Used,5,6,21.1,814
500000,110000,Diesel,Individual,Manual,First Owner,7,7,15.96,2523
640000,110000,Diesel,Individual,Manual,First Owner,5,3,25.2,1248
340000,145000,Diesel,Individual,Manual,First Owner,5,9,20.86,1199
811000,43000,Diesel,Individual,Manual,First Owner,5,1,22.54,1396
409999,120000,Diesel,Individual,Manual,First Owner,5,4,23.2,1248
220000,136000,Petrol,Individual,Manual,Used,5,13,16.1,1298
170000,120000,Diesel,Individual,Manual,Used,5,7,17.88,1405
700000,25000,Petrol,Individual,Manual,First Owner,5,2,18.6,1197
950000,80000,Diesel,Individual,Manual,Used,7,5,15.4,2179
80000,40000,Petrol,Individual,Manual,Used,5,17,14.4,1599
2711000,9000,Diesel,Dealer,Automatic,First Owner,5,3,13.6,1999
5150000,20000,Petrol,Dealer,Automatic,First Owner,5,1,22.37,2487
3200000,45000,Diesel,Dealer,Automatic,First Owner,5,3,19.33,1999
503000,110000,Diesel,Individual,Manual,First Owner,7,5,14.1,2179
3800000,20000,Diesel,Individual,Automatic,First Owner,5,1,18.0,1969
2000000,68089,Petrol,Dealer,Automatic,First Owner,5,4,19.16,2494
225000,58343,Petrol,Dealer,Manual,First Owner,5,7,21.79,998
740000,38817,Diesel,Dealer,Manual,First Owner,5,2,27.39,1248
550000,56494,Petrol,Dealer,Manual,First Owner,5,4,18.2,1199
750000,79328,Diesel,Dealer,Manual,Used,7,7,12.99,2494
650000,5621,Petrol,Dealer,Automatic,First Owner,5,1,22.0,1197
625000,25538,Petrol,Dealer,Manual,First Owner,5,3,16.78,1496
600000,69779,Petrol,Dealer,Automatic,First Owner,5,2,22.0,1197
450000,56290,Diesel,Dealer,Manual,First Owner,5,3,24.0,1186
5400000,7500,Diesel,Dealer,Automatic,First Owner,5,1,16.78,1995
5500000,8500,Diesel,Dealer,Automatic,First Owner,5,1,16.78,1995
779000,7032,Petrol,Dealer,Automatic,First Owner,5,1,19.0,1199
645000,11000,Petrol,Dealer,Automatic,First Owner,5,4,14.3,1598
2475000,2000,Diesel,Dealer,Automatic,First Owner,5,2,16.8,1984
420000,120000,Diesel,Individual,Manual,Used,5,6,23.4,1248
899000,35000,Diesel,Individual,Manual,First Owner,5,2,25.1,1248
459999,35000,Petrol,Individual,Manual,First Owner,5,1,19.83,1198
150000,120000,Diesel,Individual,Manual,Used,5,12,18.1,1493
350000,25000,Petrol,Individual,Manual,First Owner,5,3,23.01,999
509999,100000,Diesel,Individual,Manual,Used,5,5,23.59,1364
500000,120000,Diesel,Individual,Manual,Used,9,7,15.96,2523
370000,35000,Petrol,Individual,Manual,First Owner,5,3,17.57,1193
240000,44000,Petrol,Individual,Manual,Used,5,7,20.92,998
530000,100000,Diesel,Individual,Manual,Used,5,5,22.54,1396
1000000,133000,Diesel,Individual,Manual,Used,7,5,15.4,2179
1600000,35000,Diesel,Individual,Manual,Used,7,2,13.68,2393
350000,64000,Petrol,Individual,Manual,First Owner,5,6,20.36,1197
1100000,70000,Diesel,Individual,Automatic,First Owner,7,5,16.0,2179
220000,70000,Petrol,Individual,Manual,First Owner,5,9,18.5,1197
350000,100000,Petrol,Individual,Manual,First Owner,5,5,18.9,1197
370000,90000,Diesel,Individual,Manual,Used,5,7,22.9,1248
220000,50000,Petrol,Individual,Manual,First Owner,5,6,17.5,1298
200000,80000,Diesel,Individual,Manual,First Owner,5,7,22.1,1248
400000,50000,Diesel,Individual,Manual,First Owner,6,3,25.32,1198
150000,55000,Petrol,Individual,Manual,First Owner,5,11,14.6,1368
1500000,40000,Petrol,Individual,Automatic,First Owner,8,0,10.75,2694
130000,70000,Petrol,Individual,Manual,Used,5,9,14.0,796
185000,80000,Petrol,Individual,Manual,Used,5,7,22.74,796
110000,80000,Petrol,Individual,Manual,Used,5,10,0.0,1086
450000,120000,Diesel,Individual,Manual,First Owner,7,8,15.96,2523
500000,20000,Petrol,Individual,Manual,Used,5,2,18.9,1197
570000,31596,Petrol,Dealer,Manual,First Owner,5,3,17.0,1497
650000,85710,Diesel,Dealer,Manual,First Owner,7,7,15.1,2179
1680000,129627,Diesel,Dealer,Manual,First Owner,7,8,11.5,2982
250000,10000,Petrol,Individual,Manual,First Owner,5,2,22.7,799
320000,15000,Petrol,Individual,Manual,First Owner,5,6,20.36,1197
440000,35000,Petrol,Individual,Automatic,First Owner,5,3,20.51,998
315000,49000,Petrol,Individual,Manual,Used,5,7,18.5,1197
100000,70000,Petrol,Individual,Manual,Used,5,13,19.33,1248
202999,158000,Diesel,Individual,Manual,First Owner,5,10,18.8,1248
179000,30000,Petrol,Individual,Manual,Used,5,8,21.1,814
140000,60000,Petrol,Individual,Manual,Used,5,12,20.36,1197
150000,40000,Petrol,Individual,Manual,Used,5,12,18.2,1061
440000,60000,Diesel,Individual,Manual,Used,7,9,13.6,2523
250000,55130,Diesel,Dealer,Manual,Used,5,9,20.0,1399
330000,22000,Petrol,Individual,Manual,First Owner,5,6,20.51,998
250000,48000,Petrol,Individual,Manual,First Owner,5,10,15.6,1196
335000,45000,Petrol,Individual,Manual,First Owner,5,8,18.5,1197
1025000,22522,Diesel,Dealer,Manual,First Owner,7,4,16.0,2179
320000,51856,Petrol,Dealer,Manual,Used,5,8,18.5,1197
550000,29434,Petrol,Individual,Manual,First Owner,5,5,20.73,1373
800000,25000,Diesel,Individual,Manual,First Owner,5,2,25.5,1498
380000,28000,Petrol,Individual,Manual,Used,5,3,23.84,1199
400000,44500,Diesel,Individual,Manual,Used,5,7,20.46,1461
375000,34500,Petrol,Individual,Manual,First Owner,5,4,20.51,998
1100000,20000,Petrol,Individual,Automatic,First Owner,5,3,18.0,1497
650000,15000,Petrol,Individual,Manual,First Owner,5,2,18.6,1197
361000,26000,Petrol,Individual,Automatic,First Owner,5,6,19.34,1198
140000,20000,Petrol,Individual,Manual,First Owner,5,8,21.1,814
550000,3000,Petrol,Individual,Manual,First Owner,5,1,20.14,1197
670000,20000,Petrol,Individual,Manual,First Owner,5,1,19.5,1199
880000,25000,Diesel,Individual,Manual,First Owner,5,3,24.3,1248
950000,35000,Diesel,Individual,Manual,First Owner,5,2,23.0,1498
300000,60000,Diesel,Individual,Manual,First Owner,5,10,18.3,1991
1150000,6825,Petrol,Individual,Automatic,First Owner,5,3,18.0,1497
450000,155000,Diesel,Individual,Automatic,First Owner,5,5,14.81,1998
375000,50000,LPG/CNG,Individual,Manual,First Owner,5,2,21.94,1196
600000,13500,Petrol,Individual,Manual,First Owner,7,4,17.5,1373
700000,260000,Diesel,Individual,Manual,First Owner,8,12,12.8,2494
600000,65000,Diesel,Individual,Manual,First Owner,5,2,25.4,1186
630000,95000,Diesel,Individual,Manual,Used,8,6,14.02,2179
590000,40000,Petrol,Individual,Manual,Used,5,4,20.73,1373
420000,30000,Petrol,Individual,Manual,First Owner,5,1,20.3,1086
1950000,120000,Diesel,Individual,Manual,First Owner,7,4,13.5,2477
541000,112011,Diesel,Individual,Manual,First Owner,7,7,13.93,2179
900000,125000,Diesel,Individual,Manual,First Owner,7,5,12.99,2494
900000,125000,Diesel,Individual,Manual,First Owner,7,5,12.99,2494
250000,43000,Diesel,Individual,Manual,First Owner,5,11,18.8,1248
670000,53534,Diesel,Individual,Manual,First Owner,7,1,15.96,2523
530000,20000,Petrol,Individual,Manual,First Owner,5,1,20.3,1199
150000,70000,Diesel,Individual,Manual,Used,5,8,25.44,936
550000,70000,Diesel,Individual,Manual,Used,7,7,15.1,2179
650000,150000,Diesel,Individual,Manual,First Owner,7,5,15.4,1997
180000,100000,Diesel,Individual,Manual,Used,5,8,19.4,1405
585000,50000,Diesel,Individual,Manual,First Owner,7,5,16.55,2498
345000,120000,Petrol,Individual,Manual,Used,5,7,18.5,1197
350000,110000,Diesel,Individual,Manual,Used,5,7,22.9,1248
725000,140000,Petrol,Individual,Manual,First Owner,7,4,15.4,1497
250000,120000,Diesel,Individual,Manual,First Owner,7,8,15.42,1405
45000,70000,Petrol,Individual,Manual,Used,4,18,16.1,796
409999,248119,Diesel,Individual,Manual,Used,8,13,12.8,2494
325000,16500,Petrol,Individual,Manual,Used,5,3,23.01,999
350000,9900,Petrol,Individual,Manual,First Owner,5,4,23.95,998
180000,80000,Petrol,Individual,Manual,Used,5,8,19.7,796
150000,100000,Petrol,Individual,Manual,Used,5,10,16.0,1368
700000,20000,Petrol,Individual,Manual,First Owner,5,0,23.26,1197
795000,90000,Diesel,Individual,Manual,First Owner,5,4,28.09,1248
950000,15000,Diesel,Individual,Manual,First Owner,6,1,16.55,2498
885000,75000,Diesel,Individual,Automatic,First Owner,5,2,21.5,1498
160000,140000,Diesel,Individual,Manual,First Owner,5,9,21.1,1248
300000,120000,Diesel,Individual,Manual,Used,5,8,23.0,1396
950000,75000,Diesel,Individual,Automatic,First Owner,5,2,21.5,1498
549000,90000,Diesel,Individual,Manual,First Owner,7,5,20.77,1248
3000000,20000,Diesel,Individual,Automatic,First Owner,5,2,20.38,1968
1200000,61000,Diesel,Individual,Manual,First Owner,7,5,12.99,2494
570000,100000,Diesel,Individual,Manual,Used,5,8,21.8,1461
800000,60000,Diesel,Individual,Manual,Used,6,3,16.55,2498
375000,100000,Diesel,Individual,Manual,First Owner,5,11,18.1,1493
300000,170000,Diesel,Individual,Manual,Used,7,11,13.6,2523
350000,100000,Petrol,Individual,Manual,Used,5,7,16.78,1496
400000,120000,Diesel,Individual,Manual,Used,7,9,13.6,2523
434999,50000,Diesel,Individual,Manual,First Owner,5,5,20.14,1498
200000,120000,Petrol,Individual,Manual,Used,5,8,17.71,1197
260000,25000,Petrol,Individual,Manual,First Owner,5,5,22.74,796
450000,24019,Diesel,Individual,Manual,First Owner,5,7,22.9,1248
459999,80000,Diesel,Individual,Manual,Used,5,7,22.32,1582
210000,100000,Diesel,Individual,Manual,Used,5,9,21.1,1248
540000,93000,Petrol,Individual,Manual,Used,5,5,20.85,1197
710000,50000,Diesel,Individual,Manual,First Owner,7,3,24.52,1248
285000,22000,Petrol,Individual,Manual,First Owner,5,2,24.7,796
990000,19600,Diesel,Individual,Manual,First Owner,5,1,22.1,1396
362000,104000,Petrol,Individual,Manual,First Owner,5,3,15.64,1193
880000,33000,Diesel,Individual,Manual,First Owner,5,3,23.0,1498
700000,60000,Diesel,Individual,Manual,First Owner,7,3,18.49,1493
600000,60000,Diesel,Individual,Manual,First Owner,9,4,15.96,2523
700000,40000,Petrol,Individual,Manual,First Owner,5,5,13.24,1598
400000,60000,Diesel,Individual,Manual,First Owner,5,4,27.28,1047
165000,80000,LPG/CNG,Individual,Manual,First Owner,5,10,13.2,1495
350000,376412,Diesel,Individual,Manual,Used,8,13,12.8,2494
425000,80000,Petrol,Individual,Manual,Used,7,6,16.02,1373
180000,70000,Petrol,Individual,Manual,First Owner,5,8,17.92,1086
170000,90000,Petrol,Individual,Manual,Used,5,8,20.92,998
370000,183000,Diesel,Individual,Manual,First Owner,9,6,15.96,2523
800000,27000,Diesel,Individual,Manual,First Owner,5,2,24.3,1248
900000,35000,Diesel,Individual,Manual,First Owner,5,3,23.0,1498
390000,120000,Diesel,Individual,Manual,First Owner,5,7,22.9,1248
445000,80000,Diesel,Individual,Manual,Used,5,6,23.4,1248
459999,70000,Diesel,Individual,Manual,Used,5,6,23.4,1248
275000,55000,LPG/CNG,Individual,Manual,First Owner,5,7,14.4,998
200000,120000,Diesel,Individual,Manual,Used,5,11,21.1,1248
350000,72000,Petrol,Individual,Manual,Used,5,8,17.5,1197
95000,120000,Diesel,Individual,Manual,Used,7,13,12.0,2092
550000,250000,Diesel,Individual,Manual,First Owner,5,6,23.59,1364
900000,100000,Diesel,Individual,Manual,First Owner,9,4,13.58,2499
350000,120000,Diesel,Individual,Manual,Used,7,7,15.3,2956
325000,50000,Petrol,Individual,Automatic,First Owner,5,5,19.34,1198
455999,32000,Petrol,Individual,Manual,First Owner,5,6,18.9,1197
129000,60000,Petrol,Individual,Manual,First Owner,5,12,19.7,796
254000,40000,Petrol,Individual,Manual,First Owner,5,3,24.7,796
570000,48000,Diesel,Individual,Manual,First Owner,5,6,21.7,1498
840000,30000,Diesel,Individual,Manual,First Owner,5,2,19.87,1461
235000,100000,Diesel,Individual,Manual,Used,7,10,13.93,2179
700000,50000,Diesel,Individual,Manual,First Owner,7,4,18.49,1493
140000,40000,Petrol,Individual,Manual,Used,5,10,19.33,1248
528000,5000,Petrol,Individual,Manual,First Owner,5,2,18.9,1197
1500000,12000,Diesel,Individual,Manual,First Owner,5,3,17.1,1956
560000,72000,Diesel,Individual,Manual,First Owner,9,4,15.96,2523
600000,70000,Diesel,Individual,Manual,First Owner,9,4,15.96,2523
102000,50000,Petrol,Individual,Manual,Used,5,13,15.26,1150
750000,70000,Diesel,Individual,Manual,Used,7,6,15.1,2179
148000,70000,Petrol,Individual,Manual,Used,5,10,14.7,1150
650000,50000,Petrol,Individual,Manual,First Owner,5,5,21.4,1197
310000,40000,Petrol,Individual,Manual,First Owner,5,8,16.47,1198
480000,30000,Petrol,Individual,Manual,First Owner,5,6,19.1,1197
320000,15000,Petrol,Individual,Manual,First Owner,5,2,24.7,796
750000,40000,Petrol,Individual,Manual,First Owner,5,5,17.4,1497
370000,40000,Petrol,Individual,Manual,First Owner,5,3,19.49,1198
320000,60000,Petrol,Individual,Manual,Used,5,7,18.6,1197
420000,67000,Petrol,Individual,Manual,First Owner,5,7,18.6,1197
240000,60000,Petrol,Individual,Manual,Used,5,10,17.5,1298
220000,60000,Petrol,Individual,Manual,First Owner,5,3,22.5,999
350000,30000,Petrol,Individual,Manual,First Owner,5,4,23.84,1199
675000,40000,Diesel,Individual,Manual,First Owner,5,2,25.8,1498
434999,50000,Petrol,Individual,Manual,Used,5,4,18.16,1197
125000,200000,Petrol,Individual,Automatic,Used,5,14,13.1,1997
400000,14000,Petrol,Individual,Manual,Used,6,4,18.15,1198
425000,70000,Diesel,Individual,Manual,First Owner,9,5,13.58,2499
311000,94000,Diesel,Individual,Manual,Used,5,10,21.1,1248
509999,197000,Diesel,Individual,Manual,First Owner,10,5,13.58,2499
530000,79000,Diesel,Individual,Manual,Used,5,5,25.83,1498
210000,120000,Diesel,Individual,Manual,Used,5,12,18.7,1896
977000,30000,Diesel,Individual,Manual,First Owner,8,1,17.3,1497
440000,20000,Petrol,Individual,Manual,First Owner,5,2,20.51,998
